timestamp,sample
1781472810.9894686,-2048
1781472810.9914687,-2048
1781472810.9934688,-2048
1781472810.9954686,-2048
1781472810.9974687,-2048
1781472810.9994686,-2048
1781472811.0014687,-2048
1781472811.0182962,-2048
1781472811.020296,-2048
1781472811.0222962,-2048
1781472811.0242963,-2048
1781472811.0262961,-2048
1781472811.0282962,-2048
1781472811.030296,-2048
1781472811.0322962,-2048
1781472811.03235,-2048
1781472811.03435,-2048
1781472811.03635,-2048
1781472811.03835,-2048
1781472811.04035,-2048
1781472811.04235,-2048
1781472811.04435,-2048
1781472811.04635,-2048
1781472811.06511,-2048
1781472811.0671098,-2048
1781472811.06911,-2048
1781472811.07111,-2048
1781472811.0731099,-2048
1781472811.07511,-2048
1781472811.0771098,-2048
1781472811.07911,-2048
1781472811.0938787,-2048
1781472811.0958786,-2048
1781472811.0978787,-2048
1781472811.0998788,-2048
1781472811.1018786,-2048
1781472811.1038787,-2048
1781472811.1058786,-2048
1781472811.1078787,-2048
1781472811.107966,-2048
1781472811.1099658,-2048
1781472811.111966,-2048
1781472811.113966,-2048
1781472811.1159658,-2048
1781472811.117966,-2048
1781472811.1199658,-2048
1781472811.121966,-2048
1781472811.1416247,-2048
1781472811.1436245,-2048
1781472811.1456246,-2048
1781472811.1476247,-2048
1781472811.1496246,-2048
1781472811.1516247,-2048
1781472811.1536245,-2048
1781472811.1556246,-2048
1781472811.1681724,-2048
1781472811.1701722,-2048
1781472811.1721723,-2048
1781472811.1741724,-2048
1781472811.1761723,-2048
1781472811.1781723,-2048
1781472811.1801722,-2048
1781472811.1821723,-2048
1781472811.1986542,-2048
1781472811.200654,-2048
1781472811.2026541,-2048
1781472811.2046542,-2048
1781472811.206654,-2048
1781472811.2086542,-2048
1781472811.210654,-2048
1781472811.212654,-2048
1781472811.2170875,-2048
1781472811.2190874,-2048
1781472811.2210875,-2048
1781472811.2230875,-2048
1781472811.2250874,-2048
1781472811.2270875,-2048
1781472811.2290874,-2048
1781472811.2310874,-2048
1781472811.2432501,-2048
1781472811.24525,-2048
1781472811.24725,-2048
1781472811.2492502,-2048
1781472811.25125,-2048
1781472811.2532501,-2048
1781472811.25525,-2048
1781472811.25725,-2048
1781472811.2738419,-2048
1781472811.2758417,-2048
1781472811.2778418,-2048
1781472811.279842,-2048
1781472811.2818418,-2048
1781472811.2838418,-2048
1781472811.2858417,-2048
1781472811.2878418,-2048
1781472811.2913737,-2048
1781472811.2933736,-2048
1781472811.2953737,-2048
1781472811.2973738,-2048
1781472811.2993736,-2048
1781472811.3013737,-2048
1781472811.3033736,-2048
1781472811.3053737,-2048
1781472811.318609,-2048
1781472811.3206089,-2048
1781472811.322609,-2048
1781472811.324609,-2048
1781472811.326609,-2048
1781472811.328609,-2048
1781472811.3306088,-2048
1781472811.332609,-2048
1781472811.366817,-2048
1781472811.3688169,-2048
1781472811.370817,-2048
1781472811.372817,-2048
1781472811.374817,-2048
1781472811.376817,-2048
1781472811.3788168,-2048
1781472811.380817,-2048
1781472811.367171,-2048
1781472811.369171,-2048
1781472811.371171,-2048
1781472811.373171,-2048
1781472811.375171,-2048
1781472811.377171,-2048
1781472811.379171,-2048
1781472811.381171,-2048
1781472811.3939204,-2048
1781472811.3959203,-2048
1781472811.3979204,-2048
1781472811.3999205,-2048
1781472811.4019203,-2048
1781472811.4039204,-2048
1781472811.4059203,-2048
1781472811.4079204,-2048
1781472811.4240692,-2048
1781472811.426069,-2048
1781472811.428069,-2048
1781472811.4300692,-2048
1781472811.432069,-2048
1781472811.4340692,-2048
1781472811.436069,-2048
1781472811.438069,-2048
1781472811.453181,-2048
1781472811.455181,-2048
1781472811.457181,-2048
1781472811.459181,-2048
1781472811.461181,-2048
1781472811.463181,-2048
1781472811.4651809,-2048
1781472811.467181,-2048
1781472811.4684415,-2048
1781472811.4704413,-2048
1781472811.4724414,-2048
1781472811.4744415,-2048
1781472811.4764414,-2048
1781472811.4784415,-2048
1781472811.4804413,-2048
1781472811.4824414,-2048
1781472811.49863,-2048
1781472811.50063,-2048
1781472811.50263,-2048
1781472811.50463,-2048
1781472811.50663,-2048
1781472811.50863,-2048
1781472811.51063,-2048
1781472811.51263,-2048
1781472811.5279396,-2048
1781472811.5299394,-2048
1781472811.5319395,-2048
1781472811.5339396,-2048
1781472811.5359395,-2048
1781472811.5379395,-2048
1781472811.5399394,-2048
1781472811.5419395,-2048
1781472811.5436182,-2048
1781472811.545618,-2048
1781472811.5476182,-2048
1781472811.5496182,-2048
1781472811.551618,-2048
1781472811.5536182,-2048
1781472811.555618,-2048
1781472811.5576181,-2048
1781472811.57299,-2048
1781472811.5749898,-2048
1781472811.57699,-2048
1781472811.57899,-2048
1781472811.5809898,-2048
1781472811.58299,-2048
1781472811.5849898,-2048
1781472811.5869899,-2048
1781472811.6029212,-2048
1781472811.604921,-2048
1781472811.6069212,-2048
1781472811.6089213,-2048
1781472811.6109211,-2048
1781472811.6129212,-2048
1781472811.614921,-2048
1781472811.6169212,-2048
1781472811.6327302,-2048
1781472811.63473,-2048
1781472811.6367302,-2048
1781472811.6387303,-2048
1781472811.6407301,-2048
1781472811.6427302,-2048
1781472811.64473,-2048
1781472811.6467302,-2048
1781472811.6498334,-2048
1781472811.6518333,-2048
1781472811.6538334,-2048
1781472811.6558335,-2048
1781472811.6578333,-2048
1781472811.6598334,-2048
1781472811.6618333,-2048
1781472811.6638334,-2048
1781472811.7079916,-2048
1781472811.7099915,-2048
1781472811.7119915,-2048
1781472811.7139916,-2048
1781472811.7159915,-2048
1781472811.7179916,-2048
1781472811.7199914,-2048
1781472811.7219915,-2048
1781472811.708682,-2048
1781472811.710682,-2048
1781472811.712682,-2046
1781472811.714682,-2048
1781472811.716682,-2048
1781472811.718682,-2048
1781472811.720682,-2048
1781472811.722682,-2048
1781472811.7225325,-2048
1781472811.7245324,-2048
1781472811.7265325,-2048
1781472811.7285326,-2048
1781472811.7305324,-2048
1781472811.7325325,-2048
1781472811.7345324,-2048
1781472811.7365324,-2048
1781472811.7524924,-2048
1781472811.7544923,-2048
1781472811.7564924,-2048
1781472811.7584925,-2048
1781472811.7604923,-2048
1781472811.7624924,-2048
1781472811.7644923,-2048
1781472811.7664924,-2048
1781472811.782758,-2048
1781472811.7847579,-2048
1781472811.786758,-2048
1781472811.788758,-2048
1781472811.790758,-2048
1781472811.792758,-2048
1781472811.7947578,-2048
1781472811.796758,-2048
1781472811.7980068,-2048
1781472811.8000066,-2048
1781472811.8020067,-2048
1781472811.8040068,-2048
1781472811.8060067,-2048
1781472811.8080068,-2048
1781472811.8100066,-2048
1781472811.8120067,-2048
1781472811.8279173,-2048
1781472811.8299172,-2048
1781472811.8319173,-2048
1781472811.8339174,-2048
1781472811.8359172,-2048
1781472811.8379173,-2048
1781472811.8399172,-2048
1781472811.8419173,-2048
1781472811.8577352,-2048
1781472811.859735,-2048
1781472811.861735,-2048
1781472811.8637352,-2048
1781472811.865735,-2048
1781472811.8677351,-2048
1781472811.869735,-2048
1781472811.871735,-2048
1781472811.8874679,-2048
1781472811.8894677,-2048
1781472811.8914678,-2048
1781472811.893468,-2048
1781472811.8954678,-2048
1781472811.8974679,-2048
1781472811.8994677,-2048
1781472811.9014678,-2048
1781472811.9029825,-2048
1781472811.9049823,-2048
1781472811.9069824,-2048
1781472811.9089825,-2048
1781472811.9109824,-2048
1781472811.9129825,-2048
1781472811.9149823,-2048
1781472811.9169824,-2048
1781472811.932769,-2048
1781472811.934769,-2048
1781472811.936769,-2048
1781472811.938769,-2048
1781472811.940769,-2048
1781472811.942769,-2048
1781472811.944769,-2048
1781472811.946769,-2048
1781472811.962666,-2048
1781472811.964666,-2048
1781472811.966666,-2048
1781472811.968666,-2048
1781472811.970666,-2048
1781472811.972666,-2048
1781472811.9746659,-2048
1781472811.976666,-2048
1781472811.9772885,-2048
1781472811.9792883,-2048
1781472811.9812884,-2048
1781472811.9832885,-2048
1781472811.9852884,-2048
1781472811.9872885,-2048
1781472811.9892883,-2048
1781472811.9912884,-2048
1781472812.0077412,-2048
1781472812.009741,-2048
1781472812.0117412,-2048
1781472812.0137413,-2048
1781472812.015741,-2048
1781472812.0177412,-2048
1781472812.019741,-2048
1781472812.0217412,-2048
1781472812.0383744,-2048
1781472812.0403743,-2048
1781472812.0423744,-2048
1781472812.0443745,-2048
1781472812.0463743,-2048
1781472812.0483744,-2048
1781472812.0503743,-2048
1781472812.0523744,-2048
1781472812.068573,-2048
1781472812.0705729,-2048
1781472812.072573,-2048
1781472812.074573,-2048
1781472812.076573,-2048
1781472812.078573,-2048
1781472812.0805728,-2048
1781472812.082573,-2048
1781472812.0829089,-2048
1781472812.0849087,-2048
1781472812.0869088,-2048
1781472812.088909,-2048
1781472812.0909088,-2048
1781472812.0929089,-2048
1781472812.0949087,-2048
1781472812.0969088,-2048
1781472812.1127193,-2048
1781472812.1147192,-2048
1781472812.1167192,-2048
1781472812.1187193,-2048
1781472812.1207192,-2048
1781472812.1227193,-2048
1781472812.1247191,-2048
1781472812.1267192,-2048
1781472812.142543,-2048
1781472812.144543,-2048
1781472812.146543,-2048
1781472812.1485431,-2048
1781472812.150543,-2048
1781472812.152543,-2048
1781472812.154543,-2048
1781472812.156543,-2048
1781472812.1573694,-2048
1781472812.1593692,-2048
1781472812.1613693,-2048
1781472812.1633694,-2048
1781472812.1653693,-2048
1781472812.1673694,-2048
1781472812.1693692,-2048
1781472812.1713693,-2048
1781472812.1881216,-2048
1781472812.1901214,-2048
1781472812.1921215,-2048
1781472812.1941216,-2048
1781472812.1961215,-2048
1781472812.1981215,-2048
1781472812.2001214,-2048
1781472812.2021215,-2048
1781472812.2185361,-2048
1781472812.220536,-2048
1781472812.222536,-2048
1781472812.2245362,-2048
1781472812.226536,-2048
1781472812.2285361,-2048
1781472812.230536,-2048
1781472812.232536,-2048
1781472812.2478614,-2048
1781472812.2498612,-2048
1781472812.2518613,-2048
1781472812.2538614,-2048
1781472812.2558613,-2048
1781472812.2578614,-2048
1781472812.2598612,-2048
1781472812.2618613,-2048
1781472812.262666,-2048
1781472812.2646658,-2048
1781472812.266666,-2048
1781472812.268666,-2048
1781472812.270666,-2048
1781472812.272666,-2048
1781472812.2746658,-2048
1781472812.276666,-2048
1781472812.2928603,-2048
1781472812.2948601,-2048
1781472812.2968602,-2048
1781472812.2988603,-2048
1781472812.3008602,-2048
1781472812.3028603,-2048
1781472812.30486,-2048
1781472812.3068602,-2048
1781472812.3225582,-2048
1781472812.324558,-2048
1781472812.326558,-2048
1781472812.3285582,-2048
1781472812.330558,-2048
1781472812.3325582,-2048
1781472812.334558,-2048
1781472812.336558,-2048
1781472812.337868,-2048
1781472812.3398678,-2048
1781472812.341868,-2048
1781472812.343868,-2048
1781472812.3458679,-2048
1781472812.347868,-2048
1781472812.3498678,-2048
1781472812.351868,-2048
1781472812.367823,-2048
1781472812.3698227,-2048
1781472812.3718228,-2048
1781472812.373823,-2048
1781472812.3758228,-2048
1781472812.3778229,-2048
1781472812.3798227,-2048
1781472812.3818228,-2048
1781472812.3982134,-2048
1781472812.4002132,-2048
1781472812.4022133,-2048
1781472812.4042134,-2048
1781472812.4062133,-2048
1781472812.4082134,-2048
1781472812.4102132,-2048
1781472812.4122133,-2048
1781472812.4126997,-2048
1781472812.4146996,-2048
1781472812.4166996,-2048
1781472812.4186997,-2048
1781472812.4206996,-2048
1781472812.4226997,-2048
1781472812.4246995,-2048
1781472812.4266996,-2048
1781472812.4429204,-2048
1781472812.4449203,-2048
1781472812.4469204,-2048
1781472812.4489205,-2048
1781472812.4509203,-2048
1781472812.4529204,-2048
1781472812.4549203,-2048
1781472812.4569204,-2048
1781472812.4733438,-2048
1781472812.4753437,-2048
1781472812.4773438,-2048
1781472812.479344,-2048
1781472812.4813437,-2048
1781472812.4833438,-2048
1781472812.4853437,-2048
1781472812.4873438,-2048
1781472812.503644,-2048
1781472812.5056438,-2048
1781472812.507644,-2048
1781472812.509644,-2048
1781472812.511644,-2048
1781472812.513644,-2048
1781472812.5156438,-2048
1781472812.517644,-2048
1781472812.517924,-2048
1781472812.519924,-2048
1781472812.521924,-2048
1781472812.523924,-2048
1781472812.525924,-2048
1781472812.527924,-2048
1781472812.529924,-2048
1781472812.531924,-2048
1781472812.5485747,-2048
1781472812.5505745,-2048
1781472812.5525746,-2048
1781472812.5545747,-2048
1781472812.5565746,-2048
1781472812.5585747,-2048
1781472812.5605745,-2048
1781472812.5625746,-2048
1781472812.5782087,-2048
1781472812.5802085,-2048
1781472812.5822086,-2048
1781472812.5842087,-2048
1781472812.5862086,-2048
1781472812.5882087,-2048
1781472812.5902085,-2048
1781472812.5922086,-2048
1781472812.5937088,-2048
1781472812.5957086,-2048
1781472812.5977087,-2048
1781472812.5997088,-2048
1781472812.6017087,-2048
1781472812.6037087,-2048
1781472812.6057086,-2048
1781472812.6077087,-2048
1781472812.6227555,-2048
1781472812.6247554,-2048
1781472812.6267555,-2048
1781472812.6287556,-2048
1781472812.6307554,-2048
1781472812.6327555,-2048
1781472812.6347554,-2048
1781472812.6367555,-2048
1781472812.6526778,-2048
1781472812.6546776,-2048
1781472812.6566777,-2048
1781472812.6586778,-2048
1781472812.6606777,-2048
1781472812.6626778,-2048
1781472812.6646776,-2048
1781472812.6666777,-2048
1781472812.6837032,-2048
1781472812.685703,-2048
1781472812.6877031,-2048
1781472812.6897032,-2048
1781472812.691703,-2048
1781472812.6937032,-2048
1781472812.695703,-2048
1781472812.6977031,-2048
1781472812.6979733,-2048
1781472812.699973,-2048
1781472812.7019732,-2048
1781472812.7039733,-2048
1781472812.7059731,-2048
1781472812.7079732,-2048
1781472812.709973,-2048
1781472812.7119732,-2048
1781472812.727566,-2048
1781472812.7295659,-2048
1781472812.731566,-2048
1781472812.733566,-2048
1781472812.735566,-2048
1781472812.737566,-2048
1781472812.7395658,-2048
1781472812.741566,-2048
1781472812.7580385,-2048
1781472812.7600384,-2048
1781472812.7620385,-2048
1781472812.7640386,-2048
1781472812.7660384,-2048
1781472812.7680385,-2048
1781472812.7700384,-2048
1781472812.7720385,-2048
1781472812.7737687,-2048
1781472812.7757685,-2048
1781472812.7777686,-2048
1781472812.7797687,-2048
1781472812.7817686,-2048
1781472812.7837687,-2048
1781472812.7857685,-2048
1781472812.7877686,-2048
1781472812.8032315,-2048
1781472812.8052313,-2048
1781472812.8072314,-2048
1781472812.8092315,-2048
1781472812.8112314,-2048
1781472812.8132315,-2048
1781472812.8152313,-2048
1781472812.8172314,-2048
1781472812.8331354,-2048
1781472812.8351352,-2048
1781472812.8371353,-2048
1781472812.8391354,-2048
1781472812.8411353,-2048
1781472812.8431354,-2048
1781472812.8451352,-2048
1781472812.8471353,-2048
1781472812.8479466,-2048
1781472812.8499465,-2048
1781472812.8519466,-2048
1781472812.8539467,-2048
1781472812.8559465,-2048
1781472812.8579466,-2048
1781472812.8599465,-2048
1781472812.8619466,-2048
1781472812.8779964,-2048
1781472812.8799963,-2048
1781472812.8819964,-2048
1781472812.8839965,-2048
1781472812.8859963,-2048
1781472812.8879964,-2048
1781472812.8899963,-2048
1781472812.8919964,-2048
1781472812.9080532,-2048
1781472812.910053,-2048
1781472812.912053,-2048
1781472812.9140532,-2048
1781472812.916053,-2048
1781472812.9180532,-2048
1781472812.920053,-2048
1781472812.922053,-2048
1781472812.937633,-2048
1781472812.939633,-2048
1781472812.941633,-2048
1781472812.943633,-2048
1781472812.945633,-2048
1781472812.947633,-2048
1781472812.949633,-2048
1781472812.951633,-2048
1781472812.9523475,-2048
1781472812.9543474,-2048
1781472812.9563475,-2048
1781472812.9583476,-2048
1781472812.9603474,-2048
1781472812.9623475,-2048
1781472812.9643474,-2048
1781472812.9663475,-2048
1781472812.9829462,-2048
1781472812.984946,-2048
1781472812.986946,-2048
1781472812.9889462,-2048
1781472812.990946,-2048
1781472812.9929461,-2048
1781472812.994946,-2048
1781472812.996946,-2048
1781472813.0126598,-2048
1781472813.0146596,-2048
1781472813.0166597,-2048
1781472813.0186598,-2048
1781472813.0206597,-2048
1781472813.0226598,-2048
1781472813.0246596,-2048
1781472813.0266597,-2048
1781472813.0276833,-2048
1781472813.029683,-2048
1781472813.0316832,-2048
1781472813.0336833,-2048
1781472813.0356832,-2048
1781472813.0376832,-2048
1781472813.039683,-2048
1781472813.0416832,-2048
1781472813.0653887,-2048
1781472813.0673885,-2048
1781472813.0693886,-2048
1781472813.0713887,-2048
1781472813.0733886,-2048
1781472813.0753887,-2048
1781472813.0773885,-2048
1781472813.0793886,-2048
1781472813.0874867,-2048
1781472813.0894866,-2048
1781472813.0914867,-2048
1781472813.0934868,-2048
1781472813.0954866,-2048
1781472813.0974867,-2048
1781472813.0994866,-2048
1781472813.1014867,-2048
1781472813.1175475,-2048
1781472813.1195474,-2048
1781472813.1215475,-2048
1781472813.1235476,-2048
1781472813.1255474,-2048
1781472813.1275475,-2048
1781472813.1295474,-2048
1781472813.1315475,-2048
1781472813.133,-2048
1781472813.1349998,-2048
1781472813.1369998,-2048
1781472813.139,-2048
1781472813.1409998,-2048
1781472813.143,-2048
1781472813.1449997,-2048
1781472813.1469998,-2048
1781472813.1627867,-2048
1781472813.1647866,-2048
1781472813.1667867,-2048
1781472813.1687868,-2048
1781472813.1707866,-2048
1781472813.1727867,-2048
1781472813.1747866,-2048
1781472813.1767867,-2048
1781472813.1933792,-2048
1781472813.195379,-2048
1781472813.197379,-2048
1781472813.1993792,-2048
1781472813.201379,-2048
1781472813.2033792,-2048
1781472813.205379,-2048
1781472813.207379,-2048
1781472813.2087033,-2048
1781472813.2107031,-2048
1781472813.2127032,-2048
1781472813.2147033,-2048
1781472813.2167032,-2048
1781472813.2187033,-2048
1781472813.2207031,-2048
1781472813.2227032,-2048
1781472813.237873,-2048
1781472813.239873,-2048
1781472813.241873,-2048
1781472813.2438731,-2048
1781472813.245873,-2048
1781472813.247873,-2048
1781472813.249873,-2048
1781472813.251873,-2048
1781472813.2680972,-2048
1781472813.270097,-2048
1781472813.272097,-2048
1781472813.2740972,-2048
1781472813.276097,-2048
1781472813.2780972,-2048
1781472813.280097,-2048
1781472813.282097,-2048
1781472813.2915502,-2048
1781472813.29355,-2048
1781472813.29555,-2048
1781472813.2975502,-2048
1781472813.29955,-2048
1781472813.3015501,-2048
1781472813.30355,-2048
1781472813.30555,-2048
1781472813.312311,-2048
1781472813.3143108,-2048
1781472813.316311,-2048
1781472813.318311,-2048
1781472813.3203108,-2048
1781472813.322311,-2048
1781472813.3243108,-2048
1781472813.3263109,-2048
1781472813.3423219,-2048
1781472813.3443217,-2048
1781472813.3463218,-2048
1781472813.348322,-2048
1781472813.3503218,-2048
1781472813.3523219,-2048
1781472813.3543217,-2048
1781472813.3563218,-2048
1781472813.372965,-2048
1781472813.374965,-2048
1781472813.376965,-2048
1781472813.3789651,-2048
1781472813.380965,-2048
1781472813.382965,-2048
1781472813.384965,-2048
1781472813.386965,-2048
1781472813.3883114,-2048
1781472813.3903112,-2048
1781472813.3923113,-2048
1781472813.3943114,-2048
1781472813.3963113,-2048
1781472813.3983114,-2048
1781472813.4003112,-2048
1781472813.4023113,-2048
1781472813.421192,-2048
1781472813.4231918,-2048
1781472813.4251919,-2048
1781472813.427192,-2048
1781472813.4291918,-2048
1781472813.431192,-2048
1781472813.4331918,-2048
1781472813.4351919,-2048
1781472813.4479377,-2048
1781472813.4499376,-2048
1781472813.4519377,-2048
1781472813.4539378,-2048
1781472813.4559376,-2048
1781472813.4579377,-2048
1781472813.4599376,-2048
1781472813.4619377,-2048
1781472813.462327,-2048
1781472813.4643269,-2048
1781472813.466327,-2048
1781472813.468327,-2048
1781472813.470327,-2048
1781472813.472327,-2048
1781472813.4743268,-2048
1781472813.476327,-2048
1781472813.4932086,-2048
1781472813.4952085,-2048
1781472813.4972086,-2048
